,Unnamed: 0,M_ki,M_kf,delta_k_t,ki_t,xi,zeta
0,0,0.2903655407963306,0.0098999999460015,1.0020180155403615,0.3053151330596896,0.168353600857662,0.5105653069816833
1,1,0.4401442978370095,0.0098999999457958,1.300559936428146,0.4169234870494911,0.211272417374828,0.3355302860927343
2,2,0.3198446045437339,0.0098999999466412,0.1828391313891615,0.1156100012803007,0.1433226821256564,0.528316117184474
3,3,0.9006603390286487,0.0055999997999846,0.2216842365702196,0.8305080992019443,0.2497488476358798,0.3889701445362039
4,4,0.2499411019900296,0.0055999997998659,0.9627647060697316,0.1115356337398269,0.1609249142014936,0.4300026483056783
5,5,0.8960875272305603,0.0055999998005199,0.6692919726892748,0.6047654905100721,0.1941152197881951,0.5671008481030247
6,6,0.5581690522461461,0.0055999998006461,0.9061728467821174,0.3874281385864137,0.0859054144215838,0.4303035106217957
7,7,0.5581690522461461,0.0055999998006461,2.144412514522729,0.3874281385864137,0.0859054144215838,0.2411691003311425
8,8,0.7481076019019984,0.005599999802542,0.4874412967866563,0.668454014407547,0.3496131557668157,0.4985824009333796
9,9,0.9439173343632276,0.0055999997998693,0.9813594214844116,0.6725034328973301,0.3035638044710404,0.4127189431334966
10,10,0.7010125251012997,0.0055999998002894,0.5234774315190963,0.6918848867720704,0.1541954321170258,0.4910595548266652
11,11,0.7010125251012997,0.0055999998002894,1.9745594261034736,0.6918848867720704,0.1541954321170258,0.2106980403955372
12,12,0.1053561596633071,0.0055999997994533,1.0494883185014732,0.2863493105929869,0.1967123280709242,0.3148452052471052
13,13,0.4557487800731069,0.0055999998000626,0.6708249548999236,0.2012038093853834,0.4822284290776539,0.3326831713588201
14,14,0.8235658152528117,0.0055999998009387,2.2462831889544765,0.785618335299896,0.1981804959289398,0.2492410559058362
15,15,0.548096903423037,0.0055999997999214,1.4004333035341912,0.4635845702051835,0.2915044617197144,0.3147576714605669
16,16,0.9654341906278144,0.0055999998010787,0.4246097471620919,0.8422594820604895,0.2554894108504945,0.384749978306671
17,17,0.9002677447846105,0.0055999997996958,2.4891682763395737,0.8140610383869874,0.2857027468897752,0.2980446601804937
18,18,0.9650914979996372,0.0055999997996773,3.072793018833661,0.8300076923416569,0.3493077271853709,0.1894285949903523
19,19,0.9650914979996372,0.0055999997996773,0.5372765947784867,0.8300076923416569,0.3493077271853709,0.2629448761547542
20,20,0.5233283240212403,0.0098999999461802,1.2671907719594306,0.4717509715199742,0.2481021312111564,0.3691611699961068
21,21,0.8976660818318547,0.0055999998003613,1.1915059100857182,0.8133108325162984,0.2829039881488156,0.2460816184693834
22,22,0.9846344585240552,0.0055999998007528,0.7522119754683596,0.7377469802730041,0.2315373225486206,0.37465321995754
23,23,0.9846344585240552,0.0055999998007528,0.4249862153601616,0.7377469802730041,0.2315373225486206,0.4089967094186424
24,24,0.6988069536887315,0.0055999998005025,0.6385262324479344,0.5671810365599548,0.3348038780454589,0.477657067340016
25,25,0.6850013308124661,0.005599999800268,0.7618929068406413,0.1519215319440182,0.1790466278504697,0.4923471660923363
26,26,0.1519552439609784,0.0055999998004455,0.7821178460962087,0.272299860145294,0.1619046238956413,0.3067508765188969
27,27,0.2236097565183616,0.0055999998010923,0.7887328596831648,0.3293159672037933,0.1942836249846878,0.4559641327751301
28,28,0.5765445531155927,0.0055999998002423,1.4938856330729766,0.5793039849746757,0.2252675049273661,0.3554001673244505
29,29,0.5765445531155927,0.0055999998002423,0.1211898512726413,0.5793039849746757,0.2252675049273661,0.2457232609685819
30,30,0.7874710261474249,0.0055999997999561,0.2542060735480137,0.173511274403233,0.1549668143603334,0.6676934462236161
31,31,0.457498532332576,0.0055999998000279,1.146644078120217,0.4577181015309509,0.3804459200891551,0.3441982492309057
32,32,1.1194286107189495,0.005599999800282,0.759401519905196,0.657395641913459,0.3385876406871699,0.4587831581547808
33,33,1.0761589185701608,0.0055999997995013,0.5970796994286788,0.9503022138593984,0.2927269239226555,0.3651697108572201
34,34,0.8789717288074916,0.0055999997996921,0.6309615704605173,0.6737682721619798,0.3854735988126837,0.2057794522619428
35,35,0.3620504042166346,0.0055999997998693,1.045987698172811,0.3349643805097917,0.258217328447,0.4521962123469819
36,36,0.7488225673628182,0.0098999999465289,0.1969508954291842,0.6931542936726707,0.1836772325140623,0.2641261837618039
37,37,0.6221915023647205,0.0055999998000094,1.2146023403035269,0.5734144602339174,0.3619433238871867,0.3318879650986767
38,38,0.297955805785837,0.0055999997995472,0.4708957024963982,0.1228196030344117,0.2526266952593431,0.2231842552449312
39,39,0.8377593653711948,0.0055999997996361,1.3207418896350631,0.5579655858073568,0.1437052938783939,0.393523143102838
40,40,0.9695537751202268,0.0055999998003613,0.3077514830371951,0.8723047068986595,0.2127802160023431,0.3857346071893944
41,41,0.588217323881421,0.0098999999450724,0.8890230120809879,0.5653339585241615,0.1421424248510612,0.1570891333428114
42,42,0.588217323881421,0.0098999999450724,3.6730746568826462,0.5653339585241615,0.1421424248510612,0.1801986652346348
43,43,0.4828446097867388,0.0055999998022397,0.8222362186805989,0.5103455356818468,0.1941923358874596,0.4489562945428749
44,44,0.2456283705312494,0.005599999800224,0.840608990257647,0.2086282502749015,0.3322509097936971,0.5886955162777608
45,45,0.2935633643596784,0.0055999998001591,0.9593406140792944,0.1575440648124485,0.3099637109277939,0.4095172460362486
46,46,0.7408059896393591,0.0055999997998111,0.294294335530413,0.7286965759344981,0.1400078525590934,0.3690772521291488
47,47,0.7408059896393591,0.0055999997998111,0.5795826684458885,0.7286965759344981,0.1400078525590934,0.2224200983715036
48,48,0.6022324154582538,0.0055999998001023,0.3553831640028504,0.3084857470748522,0.1766881574593121,0.9120163955169396
49,49,0.7999336233978483,0.0098999999465475,0.2613005437855064,0.6999149893361478,0.2579767448968332,0.3289717726571315
50,50,0.7999336233978483,0.0098999999465475,3.1260027703030544,0.6999149893361478,0.2579767448968332,0.4086757518997326
51,51,0.7405981364742972,0.0055999998002184,0.4243404928140586,0.3203812143026408,0.2825797667039103,0.6630482587865565
52,52,0.3285170129526666,0.0055999998001267,1.1096393059734109,0.0820912404950235,0.2859083789097373,0.4897828322525647
53,53,0.3285170129526666,0.0055999998001267,0.5737184657802836,0.0820912404950235,0.2859083789097373,0.3663636641442909
54,54,0.8568602488096948,0.0055999998004909,0.967769670538104,0.2755389734662808,0.2819549565151148,0.474294924290812
55,55,0.8568602488096948,0.0055999998004909,1.275766514155095,0.2755389734662808,0.2819549565151148,0.5365630457066308
56,56,1.038173640552195,0.0055999997991284,0.5444149092498111,0.9786458418984588,0.1747615947196864,0.4676216192709171
57,57,0.7028523336094589,0.005599999800593,0.6897208454163578,0.6628028115718249,0.2797418978376945,0.5548967084099714
58,58,0.870405806515582,0.0098999999463298,0.5195051659653483,0.6766168229530635,0.1981683009661226,0.4001079234290164
59,59,0.3342079970885126,0.0098999999458693,0.498263836881205,0.334012065684572,0.1982175548761768,0.2975758324627857
60,60,1.0099749956105135,0.0098999999460495,0.6754773814432393,0.7570833953476706,0.4084135094743966,0.3145282621468721
61,61,0.6206469933424481,0.0055999998030154,3.8451078938410426,0.620289390849643,0.1841347192852481,0.2133345614374507
62,62,0.6767468147744916,0.0055999998007492,0.5697992354764363,0.61234667036906,0.2243311746358558,0.6297121942938084
63,63,0.6767468147744916,0.0055999998007492,2.1224441262477063,0.61234667036906,0.2243311746358558,0.1747699731438373
64,64,0.5621248868387316,0.0098999999465496,0.2976299237839202,0.5067782446756336,0.2424397891115745,0.4339241480891005
65,65,0.7579126015396092,0.009899999946613,0.9421420702024932,0.5240593873670021,0.1352453695101749,0.5124122478070133
66,66,0.7579126015396092,0.009899999946613,0.9708352269120556,0.5240593873670021,0.1352453695101749,0.2502176815553273
67,67,0.1650285436731895,0.0055999998013579,0.9368196824725468,0.1991612460452703,0.153015871536153,0.5560937132172562
68,68,0.5056081294783403,0.0098999999460985,0.5819518367222126,0.4237435761958569,0.3114138643120414,0.3527975794509411
69,69,0.7072425394174323,0.0055999997999102,0.6967477615805171,0.6569627122414127,0.3055475731787705,0.5018922274421247
70,70,0.3622872565613005,0.0098999999454541,1.0008542638802471,0.3007651541982832,0.3199542324101054,0.204880106364328
71,71,0.3622872565613005,0.0098999999454541,2.6712698728884114,0.3007651541982832,0.3199542324101054,0.2246535426611495
72,72,0.5937986595411974,0.0055999997978979,1.036428868322122,0.6013784538238512,0.1494579493910138,0.3314674116303893
73,73,1.0172648622952023,0.005599999800044,1.177126230258657,0.921768157541898,0.2581605328565597,0.4272657172019327
74,74,0.4067467226085169,0.0055999997998222,1.5448339643347908,0.4526936194129016,0.1758980334697367,0.1927743838402777
75,75,0.4067467226085169,0.0055999997998222,0.4677779226925187,0.4526936194129016,0.1758980334697367,0.2640714956513472
76,76,0.2567528125758122,0.0055999997982261,2.8296321577239354,0.1678867788572002,0.2311745252408237,0.1733104722417479
77,77,0.764492618862676,0.0098999999457439,0.9112011258786428,0.4549122173017273,0.5067292683155522,0.3244085432865592
78,78,0.3919042740991854,0.0055999998001573,1.0870968065058748,0.4399705800595939,0.2850814020974543,0.593848602552681
79,79,0.2242756084153547,0.0055999998002609,0.646938737320686,0.2558225374745063,0.1582475586207887,0.4502639389713733
80,80,0.2274852213089247,0.0055999998011404,1.9437048502141123,0.1698222546534888,0.186422762959751,0.1964862965563578
81,81,0.2274852213089247,0.0055999998011404,1.9245781827637225,0.1698222546534888,0.186422762959751,0.2265173370488609
82,82,1.1014846246097183,0.0055999998007578,1.3596777867206422,0.630726811156744,0.6549325435986362,0.2801100177689403
83,83,0.0533795288420364,0.0055999997999821,0.1613932625364896,0.2782764747987081,0.2365623770473262,0.5460257170103793
84,84,0.7754771252755412,0.0055999998010204,1.2462389513860326,0.3518541193070809,0.1248173630506995,0.6013272187425357
85,85,0.1724161854133871,0.0055999998000987,3.3086215311490887,0.1159743102647647,0.0866663092052049,0.2017969783669204
86,86,0.1724161854133871,0.0055999998000987,0.7144358661830054,0.1159743102647647,0.0866663092052049,0.2948407237190661
87,87,0.1724161854133871,0.0055999998000987,0.9121087616973668,0.1159743102647647,0.0866663092052049,0.1778322857381466
88,88,0.8855390569169658,0.0055999998003018,0.2386439885707363,0.7823251042057048,0.3266698019944252,0.4125661323807154
89,89,0.8452720328433858,0.0055999998006072,2.6552473960300764,0.7875128631534469,0.1643751504516921,0.2122156627936818
90,90,0.8452720328433858,0.0055999998006072,1.3178488078631965,0.7875128631534469,0.1643751504516921,0.2213143411272193
91,91,0.9806488695363758,0.0055999997996426,1.1873313649069497,0.7642235092165224,0.4596370331089852,0.2297390727311021
92,92,0.9806488695363758,0.0055999997996426,2.396425384803597,0.7642235092165224,0.4596370331089852,0.2096124175205888
93,93,1.0945990423409138,0.0055999997996475,0.3881759740604483,0.8585457921183852,0.4421924552514496,0.6595597108268615
94,94,1.0945990423409138,0.0055999997996475,2.9022767360697417,0.8585457921183852,0.4421924552514496,0.2406425361637629
95,95,0.9356325542216546,0.0055999997987653,1.7814771842951698,0.858056632772021,0.2518840714579601,0.3959854837491434
96,96,1.001752991916455,0.0055999997998514,0.595813297054405,0.5308186418692484,0.2558132591574469,0.5925619146677806
97,97,0.7795346047883824,0.0055999998008272,2.1640546783489283,0.5417756009401768,0.4417860158579975,0.2649575367146979
98,98,0.0998745782385958,0.0098999999462936,1.7921444523338002,0.1125083307119384,0.1184792662941267,0.2280033120645099
99,99,0.8604901938707472,0.0055999998004257,0.785149079135269,0.7384297841005096,0.278682243626395,0.39322535081536
100,100,0.8604901938707472,0.0055999998004257,1.931080968841067,0.7384297841005096,0.278682243626395,0.3584675759349782
101,101,0.286336191263407,0.0055999998002914,1.154419857430908,0.2804632187430545,0.2465140090973347,0.5409207636290794
102,102,0.286336191263407,0.0055999998002914,2.303874219291203,0.2804632187430545,0.2465140090973347,0.376699164772577
103,103,0.8441962502810825,0.0055999998010105,1.3868433378563272,0.7907888436708252,0.2337293352051118,0.3111212351738006
104,104,0.382528702573461,0.0055999997999784,0.6150094969325332,0.4372843306866077,0.2409392220568437,0.4190308862000592
105,105,0.4843581222887037,0.0055999998004901,0.5100414834202568,0.471852461492027,0.3873605535890311,0.5246377571232137
106,106,0.403118068362005,0.0055999998019845,0.7431177304695349,0.4479896998399877,0.2782877099612181,0.5206400572923903
107,107,0.1849054712918069,0.0055999997991723,1.167278893949944,0.2466570969537147,0.3146297656003815,0.3601130120956385
108,108,0.1849054712918069,0.0055999997991723,1.1627169641570914,0.2466570969537147,0.3146297656003815,0.1817184555311129
109,109,0.5294987178202998,0.0055999997998453,1.2922632754031855,0.1743093152677476,0.101793225474327,0.3471952563661731
110,110,0.9174691022080828,0.0055999998004901,1.5411042991229,0.8345887495744548,0.2710912610543947,0.1965049764650838
111,111,0.9174691022080828,0.0055999998004901,1.88972454108071,0.8345887495744548,0.2710912610543947,0.3291722418403314
112,112,0.8361209145542705,0.0055999997996921,0.8751355681851709,0.6769653540959375,0.4426659982704083,0.5189510691268053
113,113,0.6360026769974035,0.0055999998001159,1.6945012497101868,0.5935467731367184,0.1850657635608114,0.2106025405810153
114,114,0.6360026769974035,0.0055999998001159,1.7680654903624078,0.5935467731367184,0.1850657635608114,0.2571256669793677
115,115,0.1755311535812007,0.0055999997997115,1.4205906149616971,0.2157721901363626,0.0896784523509838,0.2799211890343882
116,116,0.6832839679271242,0.0055999997995757,2.02822000652761,0.5992168771631552,0.2617348241567709,0.2743821810861735
117,117,0.8340379146056834,0.0055999998012652,1.2934788003757445,0.163179877045107,0.2791754545942361,0.4117648632020629
118,118,0.2772999309733756,0.0055999997993062,0.7083427056490184,0.1735708841637868,0.2974373431563347,0.5400058327236116
119,119,0.4443146834391057,0.0055999998013599,1.962911360770905,0.4335254315981647,0.4201982495492827,0.3004388236510154
120,120,0.9285977234432612,0.0055999997999722,0.4412463256857098,0.4925905076434743,0.2573705496687737,0.736423481052213
121,121,0.364284874969828,0.0055999997998468,0.6708732264520708,0.3054055277737826,0.3154744091800646,0.399066734874403
122,122,0.177019269279465,0.0055999997996128,0.2636256784914771,0.3253748136152993,0.2724685595872893,0.2605467127298967
123,123,0.2145820299742928,0.0055999998004714,1.2386987996999483,0.0719084041340434,0.1022811625048654,0.3142081318884258
124,124,0.2145820299742928,0.0055999998004714,2.077362509202073,0.0719084041340434,0.1022811625048654,0.1564982609113401
125,125,0.2145820299742928,0.0055999998004714,2.8287877605571112,0.0719084041340434,0.1022811625048654,0.1676969294541064
126,126,0.5949780320153377,0.0055999998004224,0.4421519185338074,0.0668791250744269,0.1736718987766377,0.7038068691613263
127,127,0.5949780320153377,0.0055999998004224,2.0553410995095747,0.0668791250744269,0.1736718987766377,0.2505831759867452
128,128,0.4429698057565294,0.0055999998001584,1.29297272836638,0.4255327164182243,0.1912728955906595,0.2601436870618021
129,129,0.8571995431567859,0.0055999997999601,0.4269881602985235,0.7088305726254521,0.417008513960592,0.6591371876434571
130,130,0.7681872176943845,0.0055999997976452,0.929396390095872,0.7504667511741924,0.1509821122070905,0.5824793729646867
131,131,0.9570444412692848,0.0055999997993749,1.4186502097211522,0.7934330029228227,0.3973008526979605,0.3581042459210528
132,132,0.2003735945323668,0.0098999999466396,0.1412541474249816,0.1432616647593968,0.3435104388778558,0.554598853773694
133,133,0.6472070155180264,0.0055999997997268,1.7745634861060524,0.6106968318338173,0.3109155116821266,0.2464988380103797
134,134,0.3265808482928229,0.0055999997994995,0.6788861648992338,0.3994858822766141,0.2062407633369902,0.2229385996064755
135,135,0.5338997874220839,0.0055999998008172,0.9196772050169612,0.4990409246656252,0.3978699459766784,0.3695372060599399
136,136,0.5338997874220839,0.0055999998008172,1.173781453389792,0.4990409246656252,0.3978699459766784,0.3122208563027363
137,137,0.2886257859915122,0.0055999998006171,0.0417978790690686,0.3757318214069284,0.2077942295501712,0.6784864122654991
138,138,0.6960734776987445,0.005599999799194,1.6219999175668376,0.5656186657958223,0.4679553939021937,0.5508305573844962
139,139,0.4166878985926682,0.0055999998001283,0.9169296113002376,0.4224989921394442,0.408030781502806,0.3200596898526996
140,140,0.8093491309111235,0.0055999997994592,0.5717564364928406,0.4878743891997477,0.1500171274054013,0.2691858521951313
141,141,0.4469445457028604,0.0055999998006562,0.2992435942444431,0.483135578143563,0.2079481605830214,0.5145644316036999
142,142,0.4336964948475466,0.005599999800671,0.9001813253172399,0.4712806474076856,0.2513988112516215,0.6534387446763733
143,143,0.6924698329067482,0.0055999998002795,0.5729659243619307,0.6228116165162279,0.3618106851854887,0.609693173144454
144,144,0.6924698329067482,0.0055999998002795,2.717709458185493,0.6228116165162279,0.3618106851854887,0.3054461066987284
145,145,0.5582963863172844,0.0055999997999127,0.8520720506714092,0.5332846592064762,0.1618765785570558,0.4084445886776517
146,146,0.6502628244025445,0.005599999799383,0.4962486311181338,0.2513339082374857,0.2343750623960867,0.3679988526503036
147,147,0.6502628244025445,0.005599999799383,2.6783302108555853,0.2513339082374857,0.2343750623960867,0.1992437871283618
148,148,0.6502628244025445,0.005599999799383,0.1063937052121154,0.2513339082374857,0.2343750623960867,0.3239576557149258
149,149,0.4670345436395944,0.0055999997995682,0.7070167595066009,0.4983923847446145,0.1825194000272778,0.7394695836600417
150,150,0.7650934975141697,0.0055999998002869,0.6731050841473549,0.6190802971611817,0.4566707244402488,0.5165922980149348
151,151,0.3451416506053094,0.00559999979965,1.1016530904555646,0.4074909553280432,0.1700604544002321,0.4092797974695111
152,152,0.6080871993583723,0.009899999947119,0.7259314008462994,0.5162303856448706,0.2979050092955494,0.5522050320262697
153,153,0.8965919937578458,0.0055999997997859,0.1509629354208184,0.7350348358420093,0.1752282795638942,0.5809638738574116
154,154,0.1811006000279852,0.009899999946448,0.7256619460332947,0.1057693846961025,0.3559369814588347,0.5522258954201924
155,155,0.4109295709109298,0.005599999800615,0.7529971459097395,0.4272413168008286,0.3869018317347877,0.5329320475081224
156,156,0.4109295709109298,0.005599999800615,1.366608156437334,0.4272413168008286,0.3869018317347877,0.2532791675350714
157,157,0.3183715612125499,0.0055999997995571,1.0949769488458605,0.3200276340108875,0.2032331516316191,0.3420556256349081
158,158,0.5616670145565885,0.1990000009536731,0.7090391214442642,0.1551247778245454,0.1575873773675298,0.3357811428649968
159,159,0.6225320191115069,0.0055999998000874,1.0521672376564477,0.4706751183036599,0.5325540594781017,0.2111758034925115
160,160,0.2404338772126366,0.0055999998002232,0.6950707757371183,0.3527465070013277,0.2475524650358397,0.5983550477085197
161,161,0.8225668942698067,0.0055999998008866,1.0627038689604138,0.732744241813271,0.3304362721126275,0.4551268396723306
162,162,0.3127905511109156,0.0055999997998972,2.221755719265111,0.3283649739142938,0.1043710320865056,0.2262101266453188
163,163,0.6575225934299419,0.0055999998001159,1.5140283629643942,0.6154837633723512,0.3184925313309127,0.4089442278807997
164,164,0.1315661107595336,0.0055999997997114,0.4951063970279563,0.1700440598258765,0.2521724934093854,0.5912762946435361
165,165,0.1908506453369043,0.0055999998015762,0.8119471957651452,0.243211076750266,0.349467157887247,0.2253505073126589
166,166,0.0517373969915923,0.0055999997995545,0.9840155664056768,0.1432940142213639,0.1838320151671019,0.4859360462683876
